"Mean","Variance"
1.8345518342883,0.0912539082141435
1.6987336465983,0.0507638408041058
1.8414449496399,0.0799849929509303
1.4747633191463,0.00926200287286033
1.8145110055753,0.0864642140394158
1.6479755674848,0.023224038314144
1.634759669753,0.0155273562521597
1.6595028477683,0.0269508364733216
1.4471348089882,0.0459782407966975
1.4167377282642,0.0272532137278091
1.2657102064666,0.0248246976764258
4.1852824185939,0.232929820274334
1.5249260177246,0.016828067990252
1.4245584379777,0.0310520850885206
1.4156856745326,0.0304887627911214
5.3053498345418,0.267605030672991
1.673265715153,0.0439302664224545
1.571823726023,0.025044260811763
1.690128512543,0.0964880684256457
1.5907928895842,0.0162556805428926
2.1303235846692,0.123048964066022
1.81107491898,0.0448430608732578
1.5426679619851,0.0679961882639923
1.8683639432135,0.0440947546751959
1.6031917635224,0.054338841280744
5.1219448631485,0.334747878939151
1.9704036428028,0.0608206061831782
4.7442620502569,0.402792074409065
1.5217457443806,0.00686856615568976
8.2745975792868,0.431245294486349
1.7185540219279,0.0342471296463481
3.2708887651814,0.371585033391785
1.5418666131234,0.00948701356965448
