"Mean","Variance"
715.16590774364,22.9282478068233
657.60360672241,3.80435609005966
702.13988611284,18.2878347593449
744.61641303022,17.107725751632
719.72650058659,17.8967288490874
701.36928552396,4.59102264037613
819.58635983385,41.5633139376525
847.0060229619,41.9383853123322
757.23410016907,4.79807814580216
780.47868019991,6.5821595202273
2452.11203811653,283.963835181264
495.60781861629,13.7910105914381
684.62794073087,8.21221183977635
817.14193588983,29.9276220000202
1087.42243220262,156.388483340334
2217.52262299578,2107.37268617096
764.48926579471,18.0469996027927
883.07906403689,50.7145200674311
845.19568971465,85.4561786264676
770.79324780199,3.29325770749831
627.2313558108,5.9354390382346
783.9896047314,32.6563673562726
753.01913065553,14.2032139464247
697.50991770807,4.84284902261309
652.01190278343,3.77414452556095
510.04076172491,21.549540511364
712.46616849359,16.7436429110338
617.63518046173,70.1553448730148
673.20514979574,3.03130477513671
359.34301211784,62.2049326915754
803.09025764575,16.2853006768396
641.00563039138,33.9766420312683
679.90218937241,3.46040933465284
