"Mean","Variance"
1088.03864298305,36.5992142962013
1010.59403243662,13.8406652985476
1066.67137806889,23.8248716360157
1114.69983992105,20.1006976451899
1083.88452776222,25.6306459999483
1051.00270429001,5.27181400238504
1151.78284959753,40.1957872296157
1153.32989871219,47.1984029406757
1082.85861028032,9.97745939818525
1097.19484978545,7.73944509562414
2868.87657845982,309.186190391167
698.33306254621,16.4775478639343
1017.71986583432,7.97555742423491
1150.9252564558,32.9231667217539
1446.91647473924,161.254899902907
3683.30164423957,3695.45071300871
1120.8741480585,14.9459354456321
1209.56733224072,51.1909002026706
1157.40093143769,101.662011096004
1114.02171027719,3.12988429683198
1015.41145195755,15.5282106863065
1114.64420239751,35.7509143505371
1145.67833049117,17.3979819632035
1059.33816362751,8.6811943183665
997.3175342439,7.46254481777126
728.00506645939,24.4561068419203
1090.46625494425,29.5543232148378
962.03934211196,94.7654232351039
1000.70073630468,2.79566456632366
532.01945312711,102.89240826585
1139.3341882827,16.6531068483986
928.126598933779,43.3903454137389
1013.25683151562,3.37649568007863
