"Mean","Variance"
92.642303362908,23.096080676679
67.781692687091,5.11875212376012
86.172657954824,12.5152013916576
132.679579030529,11.2726183501682
83.266233951152,16.8043040775237
69.409840870006,3.88654551850545
80.021022011569,8.38519365950173
93.317783924763,8.86236675937179
82.248528131568,6.00618413579105
72.039609704611,3.83455709357398
268.643450771858,35.1271341795019
72.608934585761,7.75866929450835
66.738038807209,1.62106201012
99.311170772049,7.91226210239608
157.080525280783,27.2277631778812
1359.05471625131,1513.84161189449
85.551001497454,8.24082514501213
92.229918394315,11.4311995259045
101.434157811873,21.4279078947692
75.212440919714,2.78956037394634
88.557596421999,14.3333008790376
90.015150452071,8.89681042026652
148.628384939379,18.3354345731196
74.443476974619,6.67658598074405
66.799253916103,6.59424149538976
39.9228907274959,6.70897901684403
107.105728180988,22.1583373282419
112.021234866386,32.8734830417499
59.657026388407,1.27977150978809
52.8498602294638,35.1026300026335
77.386547269937,3.38295637156712
30.08606772293,6.08157530887665
63.398935867168,2.17182153764344
